id,language,name,address_1,address_2,city,province_state_code,country,zip,email,phoneNumber,extraPhone,hours,pickUp,showOnPDP,latitude,longitude,showBopisMessage
45,en,Kanata,3055 Palladium Dr,,Kanata,ON,CA,K2T 0N2,mailorder@princessauto.com,16136632920,18557250045,"{""storeId"":""45"",""name"":""Store Name"",""timeZone"":""America/Toronto"",""workingDays"":[{""day"":""SUN"",""workingHours"":[""09: 00|17: 00""]},{""day"":""MON"",""workingHours"":[""07: 00|21: 00""]},{""day"":""TUE"",""workingHours"":[""07: 00|21: 00""]},{""day"":""WED"",""workingHours"":[""07: 00|21: 00""]},{""day"":""THU"",""workingHours"":[""07: 00|21: 00""]},{""day"":""FRI"",""workingHours"":[""07: 00|21: 00""]},{""day"":""SAT"",""workingHours"":[""08: 00|18:00""]}],""holidays"":{""JAN"":[{""name"":""New Year's Day"",""day"":1,""hours"":[]}],""FEB"":[{""name"":""Family Day"",""day"":17,""hours"":[]}],""APR"":[{""name"":""Good Friday"",""day"":18,""hours"":[]},{""name"":""Easter Sunday"",""day"":20,""hours"":[]}],""MAY"":[{""name"":""Victoria Day"",""day"":19,""hours"":[]}],""JUL"":[{""name"":""Canada Day"",""day"":1,""hours"":[]}],""AUG"":[{""name"":""August Civic Holiday"",""day"":4,""hours"":[""10:00|17:00""]}],""SEP"":[{""name"":""Labour Day"",""day"":1,""hours"":[]}],""OCT"":[{""name"":""Thanksgiving Day"",""day"":13,""hours"":[]}]}}",TRUE,TRUE,45.2936,-75.94212,TRUE
45,fr_CA,Kanata,3055 Palladium Dr,,Kanata,ON,CA,K2T 0N2,mailorder@princessauto.com,6136632920,18557250045,"{""storeId"":""45"",""name"":""Store Name"",""timeZone"":""America/Toronto"",""workingDays"":[{""day"":""SUN"",""workingHours"":[""09: 00|17: 00""]},{""day"":""MON"",""workingHours"":[""07: 00|21: 00""]},{""day"":""TUE"",""workingHours"":[""07: 00|21: 00""]},{""day"":""WED"",""workingHours"":[""07: 00|21: 00""]},{""day"":""THU"",""workingHours"":[""07: 00|21: 00""]},{""day"":""FRI"",""workingHours"":[""07: 00|21: 00""]},{""day"":""SAT"",""workingHours"":[""08: 00|18: 00""]}],""holidays"":{""JAN"":[{""name"":""Jour de l'an"",""day"":1,""hours"":[]}],""FEB"":[{""name"":""Jour de la famille"",""day"":17,""hours"":[]}],""APR"":[{""name"":""Vendredi saint"",""day"":18,""hours"":[]},{""name"":""Pâques"",""day"":20,""hours"":[]}],""MAY"":[{""name"":""Fête de la Reine"",""day"":19,""hours"":[]}],""JUL"":[{""name"":""Fête du Canada"",""day"":1,""hours"":[]}],""AUG"":[{""name"":""Congé civique d'août"",""day"":4,""hours"":[""10:00|17:00""]}],""SEP"":[{""name"":""Fête du travail"",""day"":1,""hours"":[]}],""OCT"":[{""name"":""Action de grâce"",""day"":13,""hours"":[]}]}}",TRUE,TRUE,45.2936,-75.94212,TRUE
46,en,Fredericton,21 Trinity Ave,,Fredericton,NB,CA,E3C 0B7,mailorder@princessauto.com,15063005749,18557251046,"{""storeId"":""46"",""name"":""Store Name"",""timeZone"":""America/Halifax"",""workingDays"":[{""day"":""SUN"",""workingHours"":[""09: 00|17: 00""]},{""day"":""MON"",""workingHours"":[""07: 00|21: 00""]},{""day"":""TUE"",""workingHours"":[""07: 00|21: 00""]},{""day"":""WED"",""workingHours"":[""07: 00|21: 00""]},{""day"":""THU"",""workingHours"":[""07: 00|21: 00""]},{""day"":""FRI"",""workingHours"":[""07: 00|21: 00""]},{""day"":""SAT"",""workingHours"":[""08: 00|18: 00""]}],""holidays"":{""JAN"":[{""name"":""New Year's Day"",""day"":1,""hours"":[]}],""FEB"":[{""name"":""Family Day"",""day"":17,""hours"":[]}],""APR"":[{""name"":""Good Friday"",""day"":18,""hours"":[]},{""name"":""Easter Sunday"",""day"":20,""hours"":[]}],""MAY"":[{""name"":""Victoria Day"",""day"":19,""hours"":[]}],""JUL"":[{""name"":""Canada Day"",""day"":1,""hours"":[]}],""AUG"":[{""name"":""New Brunswick Day"",""day"":4,""hours"":[]}],""SEP"":[{""name"":""Labour Day"",""day"":1,""hours"":[]}],""OCT"":[{""name"":""Thanksgiving Day"",""day"":13,""hours"":[]}]}}",TRUE,TRUE,45.929114,-66.663183,TRUE
46,fr_CA,Fredericton,21 Trinity Ave,,Fredericton,NB,CA,E3C 0B7,mailorder@princessauto.com,5063005749,18557251046,"{""storeId"":""46"",""name"":""Store Name"",""timeZone"":""America/Halifax"",""workingDays"":[{""day"":""SUN"",""workingHours"":[""09: 00|17: 00""]},{""day"":""MON"",""workingHours"":[""07: 00|21: 00""]},{""day"":""TUE"",""workingHours"":[""07: 00|21: 00""]},{""day"":""WED"",""workingHours"":[""07: 00|21: 00""]},{""day"":""THU"",""workingHours"":[""07: 00|21: 00""]},{""day"":""FRI"",""workingHours"":[""07: 00|21: 00""]},{""day"":""SAT"",""workingHours"":[""08: 00|18: 00""]}],""holidays"":{""JAN"":[{""name"":""Jour de l'an"",""day"":1,""hours"":[]}],""FEB"":[{""name"":""Jour de la famille"",""day"":17,""hours"":[]}],""APR"":[{""name"":""Vendredi saint"",""day"":18,""hours"":[]},{""name"":""Pâques"",""day"":20,""hours"":[]}],""MAY"":[{""name"":""Fête de la Reine"",""day"":19,""hours"":[]}],""JUL"":[{""name"":""Fête du Canada"",""day"":1,""hours"":[]}],""AUG"":[{""name"":""Fête du Nouveau-Brunswick"",""day"":4,""hours"":[]}],""SEP"":[{""name"":""Fête du travail"",""day"":1,""hours"":[]}],""OCT"":[{""name"":""Action de grâce"",""day"":13,""hours"":[]}]}}",TRUE,TRUE,45.929114,-66.663183,TRUE
48,en,Prince Albert,Unit # 1050 801 15th Street East,,Prince Albert,SK,CA,S6V 0C7,mailorder@princessauto.com,3067640460,18557250048,"{""storeId"":""48"",""name"":""Store Name"",""timeZone"":""America/Regina"",""workingDays"":[{""day"":""SUN"",""workingHours"":[""09: 00|17: 00""]},{""day"":""MON"",""workingHours"":[""07: 00|21: 00""]},{""day"":""TUE"",""workingHours"":[""07: 00|21: 00""]},{""day"":""WED"",""workingHours"":[""07: 00|21: 00""]},{""day"":""THU"",""workingHours"":[""07: 00|21: 00""]},{""day"":""FRI"",""workingHours"":[""07: 00|21: 00""]},{""day"":""SAT"",""workingHours"":[""08: 00|18: 00""]}],""holidays"":{""JAN"":[{""name"":""New Year's Day"",""day"":1,""hours"":[]}],""FEB"":[{""name"":""Family Day"",""day"":17,""hours"":[""10:00|17:00""]}],""APR"":[{""name"":""Good Friday"",""day"":18,""hours"":[]},{""name"":""Easter Sunday"",""day"":20,""hours"":[]}],""MAY"":[{""name"":""Victoria Day"",""day"":19,""hours"":[""10:00|17:00""]}],""JUL"":[{""name"":""Canada Day"",""day"":1,""hours"":[]}],""AUG"":[{""name"":""August Civic Holiday"",""day"":4,""hours"":[""10:00|17:00""]}],""SEP"":[{""name"":""Labour Day"",""day"":1,""hours"":[""10:00|17:00""]}],""OCT"":[{""name"":""Thanksgiving Day"",""day"":13,""hours"":[]}]}}",TRUE,TRUE,53.2033,-105.7531,TRUE
48,fr_CA,Prince Albert,"UNIT #1050, 801-15th St. East",,Prince Albert,SK,CA,S6V 0C7,mailorder@princessauto.com,3067640460,18557250048,"{""storeId"":""48"",""name"":""Store Name"",""timeZone"":""America/Regina"",""workingDays"":[{""day"":""SUN"",""workingHours"":[""09: 00|17: 00""]},{""day"":""MON"",""workingHours"":[""07: 00|21: 00""]},{""day"":""TUE"",""workingHours"":[""07: 00|21: 00""]},{""day"":""WED"",""workingHours"":[""07: 00|21: 00""]},{""day"":""THU"",""workingHours"":[""07: 00|21: 00""]},{""day"":""FRI"",""workingHours"":[""07: 00|21: 00""]},{""day"":""SAT"",""workingHours"":[""08: 00|18: 00""]}],""holidays"":{""JAN"":[{""name"":""Jour de l'an"",""day"":1,""hours"":[]}],""FEB"":[{""name"":""Jour de la famille"",""day"":17,""hours"":[""10:00|17:00""]}],""APR"":[{""name"":""Vendredi saint"",""day"":18,""hours"":[]},{""name"":""Pâques"",""day"":20,""hours"":[]}],""MAY"":[{""name"":""Fête de la Reine"",""day"":19,""hours"":[""10:00|17:00""]}],""JUL"":[{""name"":""Fête du Canada"",""day"":1,""hours"":[]}],""AUG"":[{""name"":""Congé civique d'août"",""day"":4,""hours"":[""10:00|17:00""]}],""SEP"":[{""name"":""Fête du travail"",""day"":1,""hours"":[""10:00|17:00""]}],""OCT"":[{""name"":""Action de grâce"",""day"":13,""hours"":[]}]}}",TRUE,TRUE,53.2033,-105.7531,TRUE
49,en,Saint-Jérome,150 Rue Valmont,,Saint-Jérome,QC,CA,J7Y 4Y2,mailorder@princessauto.com,5798879552,18557250049,"{""storeId"":""49"",""name"":""Store Name"",""timeZone"":""America/Toronto"",""workingDays"":[{""day"":""SUN"",""workingHours"":[""09: 00|17: 00""]},{""day"":""MON"",""workingHours"":[""08: 00|21: 00""]},{""day"":""TUE"",""workingHours"":[""08: 00|21: 00""]},{""day"":""WED"",""workingHours"":[""08: 00|21: 00""]},{""day"":""THU"",""workingHours"":[""08: 00|21: 00""]},{""day"":""FRI"",""workingHours"":[""08: 00|21: 00""]},{""day"":""SAT"",""workingHours"":[""08: 00|17: 00""]}],""holidays"":{""JAN"":[{""name"":""New Year's Day"",""day"":1,""hours"":[]}],""APR"":[{""name"":""Good Friday"",""day"":18,""hours"":[]},{""name"":""Easter Sunday"",""day"":20,""hours"":[]}],""JUN"":[{""name"":""Saint Jean-Baptiste Day"",""day"":24,""hours"":[]}],""JUL"":[{""name"":""Canada Day"",""day"":1,""hours"":[]}],""SEP"":[{""name"":""Labour Day"",""day"":1,""hours"":[]}],""OCT"":[{""name"":""Thanksgiving Day"",""day"":13,""hours"":[]}]}}",TRUE,TRUE,45.7754,-74.0049,TRUE
49,fr_CA,Saint-Jérome,150 Rue Valmont,,Saint-Jérome,QC,CA,J7Y 4Y2,mailorder@princessauto.com,15798879552,18557250049,"{""storeId"":""49"",""name"":""Store Name"",""timeZone"":""America/Toronto"",""workingDays"":[{""day"":""SUN"",""workingHours"":[""09: 00|17: 00""]},{""day"":""MON"",""workingHours"":[""08: 00|21: 00""]},{""day"":""TUE"",""workingHours"":[""08: 00|21: 00""]},{""day"":""WED"",""workingHours"":[""08: 00|21: 00""]},{""day"":""THU"",""workingHours"":[""08: 00|21: 00""]},{""day"":""FRI"",""workingHours"":[""08: 00|21: 00""]},{""day"":""SAT"",""workingHours"":[""08: 00|17: 00""]}],""holidays"":{""JAN"":[{""name"":""Jour de l'an"",""day"":1,""hours"":[]}],""APR"":[{""name"":""Vendredi saint"",""day"":18,""hours"":[]},{""name"":""Pâques"",""day"":20,""hours"":[]}],""JUN"":[{""name"":""Saint-Jean-Baptiste"",""day"":24,""hours"":[]}],""JUL"":[{""name"":""Fête du Canada"",""day"":1,""hours"":[]}],""SEP"":[{""name"":""Fête du travail"",""day"":1,""hours"":[]}],""OCT"":[{""name"":""Action de grâce"",""day"":13,""hours"":[]}]}}",TRUE,TRUE,45.7754,-74.0049,TRUE
50,en,Laval,4500 boul. Robert-Bourassa,,Laval,QC,CA,H7E 0A6,mailorder@princessauto.com,4382289263,14382282730,"{""storeId"":""50"",""name"":""Store Name"",""timeZone"":""America/Toronto"",""workingDays"":[{""day"":""SUN"",""workingHours"":[""09: 00|17: 00""]},{""day"":""MON"",""workingHours"":[""08: 00|21: 00""]},{""day"":""TUE"",""workingHours"":[""08: 00|21: 00""]},{""day"":""WED"",""workingHours"":[""08: 00|21: 00""]},{""day"":""THU"",""workingHours"":[""08: 00|21: 00""]},{""day"":""FRI"",""workingHours"":[""08: 00|21: 00""]},{""day"":""SAT"",""workingHours"":[""08: 00|17: 00""]}],""holidays"":{""JAN"":[{""name"":""New Year's Day"",""day"":1,""hours"":[]}],""APR"":[{""name"":""Good Friday"",""day"":18,""hours"":[]},{""name"":""Easter Sunday"",""day"":20,""hours"":[]}],""JUN"":[{""name"":""Saint Jean-Baptiste Day"",""day"":24,""hours"":[]}],""JUL"":[{""name"":""Canada Day"",""day"":1,""hours"":[]}],""SEP"":[{""name"":""Labour Day"",""day"":1,""hours"":[]}],""OCT"":[{""name"":""Thanksgiving Day"",""day"":13,""hours"":[]}]}}",TRUE,TRUE,45.6105,-73.68896,TRUE
50,fr_CA,Laval,4500 boul. Robert-Bourassa,,Laval,QC,CA,H7E 0A6,mailorder@princessauto.com,4382289263,14382282730,"{""storeId"":""50"",""name"":""Store Name"",""timeZone"":""America/Toronto"",""workingDays"":[{""day"":""SUN"",""workingHours"":[""09: 00|17: 00""]},{""day"":""MON"",""workingHours"":[""08: 00|21: 00""]},{""day"":""TUE"",""workingHours"":[""08: 00|21: 00""]},{""day"":""WED"",""workingHours"":[""08: 00|21: 00""]},{""day"":""THU"",""workingHours"":[""08: 00|21: 00""]},{""day"":""FRI"",""workingHours"":[""08: 00|21: 00""]},{""day"":""SAT"",""workingHours"":[""08: 00|17: 00""]}],""holidays"":{""JAN"":[{""name"":""Jour de l'an"",""day"":1,""hours"":[]}],""APR"":[{""name"":""Vendredi saint"",""day"":18,""hours"":[]},{""name"":""Pâques"",""day"":20,""hours"":[]}],""JUN"":[{""name"":""Saint-Jean-Baptiste"",""day"":24,""hours"":[]}],""JUL"":[{""name"":""Fête du Canada"",""day"":1,""hours"":[]}],""SEP"":[{""name"":""Fête du travail"",""day"":1,""hours"":[]}],""OCT"":[{""name"":""Action de grâce"",""day"":13,""hours"":[]}]}}",TRUE,TRUE,45.6105,-73.68896,TRUE
51,en,Saint-Hubert,"1939, rue F.X. Sabourin",,Saint-Hubert,QC,CA,J3Z 0B3,Store51@princessauto.com,5798803663,8557250051,"{""storeId"":""51"",""name"":""Store Name"",""timeZone"":""America/Toronto"",""workingDays"":[{""day"":""SUN"",""workingHours"":[""09: 00|17: 00""]},{""day"":""MON"",""workingHours"":[""08: 00|21: 00""]},{""day"":""TUE"",""workingHours"":[""08: 00|21: 00""]},{""day"":""WED"",""workingHours"":[""08: 00|21: 00""]},{""day"":""THU"",""workingHours"":[""08: 00|21: 00""]},{""day"":""FRI"",""workingHours"":[""08: 00|21: 00""]},{""day"":""SAT"",""workingHours"":[""08: 00|17: 00""]}],""holidays"":{""JAN"":[{""name"":""New Year's Day"",""day"":1,""hours"":[]}],""APR"":[{""name"":""Good Friday"",""day"":18,""hours"":[]},{""name"":""Easter Sunday"",""day"":20,""hours"":[]}],""JUN"":[{""name"":""Saint Jean-Baptiste Day"",""day"":24,""hours"":[]}],""JUL"":[{""name"":""Canada Day"",""day"":1,""hours"":[]}],""SEP"":[{""name"":""Labour Day"",""day"":1,""hours"":[]}],""OCT"":[{""name"":""Thanksgiving Day"",""day"":13,""hours"":[]}]}}",TRUE,TRUE,45.48467,-73.38498,TRUE
51,fr_CA,Saint-Hubert,"1939, rue F.X. Sabourin",,Saint-Hubert,QC,CA,J3Z 0B3,Store51@princessauto.com,5798803663,8557250051,"{""storeId"":""51"",""name"":""Store Name"",""timeZone"":""America/Toronto"",""workingDays"":[{""day"":""SUN"",""workingHours"":[""09: 00|17: 00""]},{""day"":""MON"",""workingHours"":[""08: 00|21: 00""]},{""day"":""TUE"",""workingHours"":[""08: 00|21: 00""]},{""day"":""WED"",""workingHours"":[""08: 00|21: 00""]},{""day"":""THU"",""workingHours"":[""08: 00|21: 00""]},{""day"":""FRI"",""workingHours"":[""08: 00|21: 00""]},{""day"":""SAT"",""workingHours"":[""08: 00|17: 00""]}],""holidays"":{""JAN"":[{""name"":""Jour de l'an"",""day"":1,""hours"":[]}],""APR"":[{""name"":""Vendredi saint"",""day"":18,""hours"":[]},{""name"":""Pâques"",""day"":20,""hours"":[]}],""JUN"":[{""name"":""Saint-Jean-Baptiste"",""day"":24,""hours"":[]}],""JUL"":[{""name"":""Fête du Canada"",""day"":1,""hours"":[]}],""SEP"":[{""name"":""Fête du travail"",""day"":1,""hours"":[]}],""OCT"":[{""name"":""Action de grâce"",""day"":13,""hours"":[]}]}}",TRUE,TRUE,45.48467,-73.38498,TRUE
52,en,Sault Ste. Marie,14E-248 Northern Avenue E,,Sault Ste. Marie,ON,CA,P6B 4H6,mailorder@princessauto.com,2498899872,18557250052,"{""storeId"":""52"",""name"":""Store Name"",""timeZone"":""America/Toronto"",""workingDays"":[{""day"":""SUN"",""workingHours"":[""09: 00|17: 00""]},{""day"":""MON"",""workingHours"":[""07: 00|21: 00""]},{""day"":""TUE"",""workingHours"":[""07: 00|21: 00""]},{""day"":""WED"",""workingHours"":[""07: 00|21: 00""]},{""day"":""THU"",""workingHours"":[""07: 00|21: 00""]},{""day"":""FRI"",""workingHours"":[""07: 00|21: 00""]},{""day"":""SAT"",""workingHours"":[""08: 00|18:00""]}],""holidays"":{""JAN"":[{""name"":""New Year's Day"",""day"":1,""hours"":[]}],""FEB"":[{""name"":""Family Day"",""day"":17,""hours"":[]}],""APR"":[{""name"":""Good Friday"",""day"":18,""hours"":[]},{""name"":""Easter Sunday"",""day"":20,""hours"":[]}],""MAY"":[{""name"":""Victoria Day"",""day"":19,""hours"":[]}],""JUL"":[{""name"":""Canada Day"",""day"":1,""hours"":[]}],""AUG"":[{""name"":""August Civic Holiday"",""day"":4,""hours"":[""10:00|17:00""]}],""SEP"":[{""name"":""Labour Day"",""day"":1,""hours"":[]}],""OCT"":[{""name"":""Thanksgiving Day"",""day"":13,""hours"":[]}]}}",TRUE,TRUE,46.53448,-84.33536,TRUE
52,fr_CA,Sault Ste. Marie,14E-248 Northern Avenue E,,Sault Ste. Marie,ON,CA,P6B 4H6,mailorder@princessauto.com,2498899872,18557250052,"{""storeId"":""52"",""name"":""Store Name"",""timeZone"":""America/Toronto"",""workingDays"":[{""day"":""SUN"",""workingHours"":[""09: 00|17: 00""]},{""day"":""MON"",""workingHours"":[""07: 00|21: 00""]},{""day"":""TUE"",""workingHours"":[""07: 00|21: 00""]},{""day"":""WED"",""workingHours"":[""07: 00|21: 00""]},{""day"":""THU"",""workingHours"":[""07: 00|21: 00""]},{""day"":""FRI"",""workingHours"":[""07: 00|21: 00""]},{""day"":""SAT"",""workingHours"":[""08: 00|18: 00""]}],""holidays"":{""JAN"":[{""name"":""Jour de l'an"",""day"":1,""hours"":[]}],""FEB"":[{""name"":""Jour de la famille"",""day"":17,""hours"":[]}],""APR"":[{""name"":""Vendredi saint"",""day"":18,""hours"":[]},{""name"":""Pâques"",""day"":20,""hours"":[]}],""MAY"":[{""name"":""Fête de la Reine"",""day"":19,""hours"":[]}],""JUL"":[{""name"":""Fête du Canada"",""day"":1,""hours"":[]}],""AUG"":[{""name"":""Congé civique d'août"",""day"":4,""hours"":[""10:00|17:00""]}],""SEP"":[{""name"":""Fête du travail"",""day"":1,""hours"":[]}],""OCT"":[{""name"":""Action de grâce"",""day"":13,""hours"":[]}]}}",TRUE,TRUE,46.53448,-84.33536,TRUE
53,en,Lévis,5309 Rue Louis-H.-La Fontaine,,Lévis,QC,CA,G6V 8X4,Store53@princessauto.com,3678849996,8557250053,"{""storeId"":""53"",""name"":""Store Name"",""timeZone"":""America/Toronto"",""workingDays"":[{""day"":""SUN"",""workingHours"":[""09: 00|17: 00""]},{""day"":""MON"",""workingHours"":[""08: 00|21: 00""]},{""day"":""TUE"",""workingHours"":[""08: 00|21: 00""]},{""day"":""WED"",""workingHours"":[""08: 00|21: 00""]},{""day"":""THU"",""workingHours"":[""08: 00|21: 00""]},{""day"":""FRI"",""workingHours"":[""08: 00|21: 00""]},{""day"":""SAT"",""workingHours"":[""08: 00|17: 00""]}],""holidays"":{""JAN"":[{""name"":""New Year's Day"",""day"":1,""hours"":[]}],""APR"":[{""name"":""Good Friday"",""day"":18,""hours"":[]},{""name"":""Easter Sunday"",""day"":20,""hours"":[]}],""JUN"":[{""name"":""Saint Jean-Baptiste Day"",""day"":24,""hours"":[]}],""JUL"":[{""name"":""Canada Day"",""day"":1,""hours"":[]}],""SEP"":[{""name"":""Labour Day"",""day"":1,""hours"":[]}],""OCT"":[{""name"":""Thanksgiving Day"",""day"":13,""hours"":[]}]}}",TRUE,TRUE,46.782118,-71.163145,TRUE
53,fr_CA,Lévis,5309 Rue Louis-H.-La Fontaine,,Lévis,QC,CA,G6V 8X4,Store53@princessauto.com,3678849996,8557250053,"{""storeId"":""53"",""name"":""Store Name"",""timeZone"":""America/Toronto"",""workingDays"":[{""day"":""SUN"",""workingHours"":[""09: 00|17: 00""]},{""day"":""MON"",""workingHours"":[""08: 00|21: 00""]},{""day"":""TUE"",""workingHours"":[""08: 00|21: 00""]},{""day"":""WED"",""workingHours"":[""08: 00|21: 00""]},{""day"":""THU"",""workingHours"":[""08: 00|21: 00""]},{""day"":""FRI"",""workingHours"":[""08: 00|21: 00""]},{""day"":""SAT"",""workingHours"":[""08: 00|17: 00""]}],""holidays"":{""JAN"":[{""name"":""Jour de l'an"",""day"":1,""hours"":[]}],""APR"":[{""name"":""Vendredi saint"",""day"":18,""hours"":[]},{""name"":""Pâques"",""day"":20,""hours"":[]}],""JUN"":[{""name"":""Saint-Jean-Baptiste"",""day"":24,""hours"":[]}],""JUL"":[{""name"":""Fête du Canada"",""day"":1,""hours"":[]}],""SEP"":[{""name"":""Fête du travail"",""day"":1,""hours"":[]}],""OCT"":[{""name"":""Action de grâce"",""day"":13,""hours"":[]}]}}",TRUE,TRUE,46.782118,-71.163145,TRUE
54,en,Chicoutimi,444 boul du Royaume O,,Chicoutimi,QC,CA,G7H 0T4,mailorder@princessauto.com,5816831208,18557250054,"{""storeId"":""54"",""name"":""Store Name"",""timeZone"":""America/Toronto"",""workingDays"":[{""day"":""SUN"",""workingHours"":[""09: 00|17: 00""]},{""day"":""MON"",""workingHours"":[""08: 00|21: 00""]},{""day"":""TUE"",""workingHours"":[""08: 00|21: 00""]},{""day"":""WED"",""workingHours"":[""08: 00|21: 00""]},{""day"":""THU"",""workingHours"":[""08: 00|21: 00""]},{""day"":""FRI"",""workingHours"":[""08: 00|21: 00""]},{""day"":""SAT"",""workingHours"":[""08: 00|17: 00""]}],""holidays"":{""JAN"":[{""name"":""New Year's Day"",""day"":1,""hours"":[]}],""APR"":[{""name"":""Good Friday"",""day"":18,""hours"":[]},{""name"":""Easter Sunday"",""day"":20,""hours"":[]}],""JUN"":[{""name"":""Saint Jean-Baptiste Day"",""day"":24,""hours"":[]}],""JUL"":[{""name"":""Canada Day"",""day"":1,""hours"":[]}],""SEP"":[{""name"":""Labour Day"",""day"":1,""hours"":[]}],""OCT"":[{""name"":""Thanksgiving Day"",""day"":13,""hours"":[]}]}}",TRUE,TRUE,48.38223,-71.08813,TRUE
54,fr_CA,Chicoutimi,444 boul du Royaume O,,Chicoutimi,QC,CA,G7H 0T4,mailorder@princessauto.com,5816831208,18557250054,"{""storeId"":""54"",""name"":""Store Name"",""timeZone"":""America/Toronto"",""workingDays"":[{""day"":""SUN"",""workingHours"":[""09: 00|17: 00""]},{""day"":""MON"",""workingHours"":[""08: 00|21: 00""]},{""day"":""TUE"",""workingHours"":[""08: 00|21: 00""]},{""day"":""WED"",""workingHours"":[""08: 00|21: 00""]},{""day"":""THU"",""workingHours"":[""08: 00|21: 00""]},{""day"":""FRI"",""workingHours"":[""08: 00|21: 00""]},{""day"":""SAT"",""workingHours"":[""08: 00|17: 00""]}],""holidays"":{""JAN"":[{""name"":""Jour de l'an"",""day"":1,""hours"":[]}],""APR"":[{""name"":""Vendredi saint"",""day"":18,""hours"":[]},{""name"":""Pâques"",""day"":20,""hours"":[]}],""JUN"":[{""name"":""Saint-Jean-Baptiste"",""day"":24,""hours"":[]}],""JUL"":[{""name"":""Fête du Canada"",""day"":1,""hours"":[]}],""SEP"":[{""name"":""Fête du travail"",""day"":1,""hours"":[]}],""OCT"":[{""name"":""Action de grâce"",""day"":13,""hours"":[]}]}}",TRUE,TRUE,48.38223,-71.08813,TRUE
55,en,Sherbrooke,4155 boul Josaphat-Rancourt,,Sherbrooke,QC,CA,J1L 3C6,Store55@princessauto.com,8738881001,8557250055,"{""storeId"":""55"",""name"":""Store Name"",""timeZone"":""America/Toronto"",""workingDays"":[{""day"":""SUN"",""workingHours"":[""09: 00|17: 00""]},{""day"":""MON"",""workingHours"":[""08: 00|21: 00""]},{""day"":""TUE"",""workingHours"":[""08: 00|21: 00""]},{""day"":""WED"",""workingHours"":[""08: 00|21: 00""]},{""day"":""THU"",""workingHours"":[""08: 00|21: 00""]},{""day"":""FRI"",""workingHours"":[""08: 00|21: 00""]},{""day"":""SAT"",""workingHours"":[""08: 00|17: 00""]}],""holidays"":{""JAN"":[{""name"":""New Year's Day"",""day"":1,""hours"":[]}],""APR"":[{""name"":""Good Friday"",""day"":18,""hours"":[]},{""name"":""Easter Sunday"",""day"":20,""hours"":[]}],""JUN"":[{""name"":""Saint Jean-Baptiste Day"",""day"":24,""hours"":[]}],""JUL"":[{""name"":""Canada Day"",""day"":1,""hours"":[]}],""SEP"":[{""name"":""Labour Day"",""day"":1,""hours"":[]}],""OCT"":[{""name"":""Thanksgiving Day"",""day"":13,""hours"":[]}]}}",TRUE,TRUE,45.41895,-71.96335,TRUE
55,fr_CA,Sherbrooke,4155 boul Josaphat-Rancourt,,Sherbrooke,QC,CA,J1L 3C6,Store55@princessauto.com,8738881001,8557250055,"{""storeId"":""55"",""name"":""Store Name"",""timeZone"":""America/Toronto"",""workingDays"":[{""day"":""SUN"",""workingHours"":[""09: 00|17: 00""]},{""day"":""MON"",""workingHours"":[""08: 00|21: 00""]},{""day"":""TUE"",""workingHours"":[""08: 00|21: 00""]},{""day"":""WED"",""workingHours"":[""08: 00|21: 00""]},{""day"":""THU"",""workingHours"":[""08: 00|21: 00""]},{""day"":""FRI"",""workingHours"":[""08: 00|21: 00""]},{""day"":""SAT"",""workingHours"":[""08: 00|17: 00""]}],""holidays"":{""JAN"":[{""name"":""Jour de l'an"",""day"":1,""hours"":[]}],""APR"":[{""name"":""Vendredi saint"",""day"":18,""hours"":[]},{""name"":""Pâques"",""day"":20,""hours"":[]}],""JUN"":[{""name"":""Saint-Jean-Baptiste"",""day"":24,""hours"":[]}],""JUL"":[{""name"":""Fête du Canada"",""day"":1,""hours"":[]}],""SEP"":[{""name"":""Fête du travail"",""day"":1,""hours"":[]}],""OCT"":[{""name"":""Action de grâce"",""day"":13,""hours"":[]}]}}",TRUE,TRUE,45.41895,-71.96335,TRUE
